id,drive_id,name,mime_type,web_view_link,parent_folder_id,is_root,path,created_at,updated_at,created_by,updated_by,last_indexed,metadata
10a16c77-971d-408e-bc22-cf0ed66edaf1,1_3_ipseLe3ij9BG__qW6oKWWYH03Y3RL,Sullivan.Ballantyne.Announce.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1_3_ipseLe3ij9BG__qW6oKWWYH03Y3RL/edit?usp=drivesdk&ouid=104704098205919418588&rtpof=true&sd=true,1r02Od0ODQ_o4qDYdObZYWD9oVFofCs4B,false,"[""Dynamic Healing Discussion Group"",""2023-05-03-Sullivan/Ballantyne - Opioids updated"",""Sullivan.Ballantyne.Announce.docx""]",2025-02-10 18:06:15.734637+00,2025-02-10 18:06:15.734637+00,,,,"{""id"":""1_3_ipseLe3ij9BG__qW6oKWWYH03Y3RL"",""name"":""Sullivan.Ballantyne.Announce.docx"",""mimeType"":""application/vnd.openxmlformats-officedocument.wordprocessingml.document"",""webViewLink"":""https://docs.google.com/document/d/1_3_ipseLe3ij9BG__qW6oKWWYH03Y3RL/edit?usp=drivesdk&ouid=104704098205919418588&rtpof=true&sd=true""}"
10f105fd-6c7a-48ed-9527-b6f086d1e18f,1kMkuDqkTK4sRb1NUGP7klyXnrB20oB-Q,Amster.Eagle.2.10.21.mp4,video/mp4,https://drive.google.com/file/d/1kMkuDqkTK4sRb1NUGP7klyXnrB20oB-Q/view?usp=drivesdk,1UzD88xoCJSyxMUNUFgn4W7SYMrvDIrdQ,false,"[""Dynamic Healing Discussion Group"",""2021-02-10-Eagle/Amster-AWE Q&A"",""Amster.Eagle.2.10.21.mp4""]",2025-02-10 18:07:25.195096+00,2025-02-10 18:07:25.195096+00,,,,"{""id"":""1kMkuDqkTK4sRb1NUGP7klyXnrB20oB-Q"",""name"":""Amster.Eagle.2.10.21.mp4"",""mimeType"":""video/mp4"",""webViewLink"":""https://drive.google.com/file/d/1kMkuDqkTK4sRb1NUGP7klyXnrB20oB-Q/view?usp=drivesdk""}"
11ba449e-377c-4e0c-9bd7-3aaaa2616036,1_KeQ0PdjO2mBRlBk8FxlhT-fjHo3PJDR,Group Therapy for Patients in Chronic Pain 11.3.21.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1_KeQ0PdjO2mBRlBk8FxlhT-fjHo3PJDR/edit?usp=drivesdk&ouid=104704098205919418588&rtpof=true&sd=true,1SDasIQrO8i5UUBFgzN0W4I1DQqfjxX-3,false,"[""Dynamic Healing Discussion Group"",""2021-11-03-Liz Baker-Group Therapy for Chronic Pain"",""Group Therapy for Patients in Chronic Pain 11.3.21.pptx""]",2025-02-10 18:06:51.406095+00,2025-02-10 18:06:51.406095+00,,,,"{""id"":""1_KeQ0PdjO2mBRlBk8FxlhT-fjHo3PJDR"",""name"":""Group Therapy for Patients in Chronic Pain 11.3.21.pptx"",""mimeType"":""application/vnd.openxmlformats-officedocument.presentationml.presentation"",""webViewLink"":""https://docs.google.com/presentation/d/1_KeQ0PdjO2mBRlBk8FxlhT-fjHo3PJDR/edit?usp=drivesdk&ouid=104704098205919418588&rtpof=true&sd=true""}"
12d2cd58-e956-4623-acbf-1b19733f3d14,1yCzyg3WkURJpdc7V--o7oyOaF8ueWSvb,2021-09-15-Chris Germer-Science of Self Compassion,application/vnd.google-apps.folder,https://drive.google.com/drive/folders/1yCzyg3WkURJpdc7V--o7oyOaF8ueWSvb,,false,"[""Dynamic Healing Discussion Group"",""2021-09-15-Chris Germer-Science of Self Compassion""]",2025-02-10 18:06:53.998802+00,2025-02-10 18:06:54.41947+00,,,,"{""id"":""1yCzyg3WkURJpdc7V--o7oyOaF8ueWSvb"",""kind"":""drive#file"",""name"":""2021-09-15-Chris Germer-Science of Self Compassion"",""owners"":[{""me"":false,""kind"":""drive#user"",""photoLink"":""https://lh3.googleusercontent.com/a-/ALV-UjVno9MEleSFz7BBtrR9O1yg-yppsDBmBMzvX9pmZG4fZwLxXJGl=s64"",""displayName"":""dnhanscom"",""emailAddress"":""dnhanscom@gmail.com"",""permissionId"":""06069331640271465559""}],""shared"":true,""spaces"":[""drive""],""parents"":[""1wriOM2j2IglnMcejplqG_XcCxSIfoRMV""],""starred"":false,""trashed"":false,""version"":""54"",""iconLink"":""https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.folder+shared"",""mimeType"":""application/vnd.google-apps.folder"",""ownedByMe"":false,""viewedByMe"":true,""createdTime"":""2021-09-15T22:34:29.152Z"",""permissions"":[{""id"":""anyoneWithLink"",""kind"":""drive#permission"",""role"":""reader"",""type"":""anyone"",""allowFileDiscovery"":false},{""id"":""06069331640271465559"",""kind"":""drive#permission"",""role"":""owner"",""type"":""user"",""deleted"":false,""photoLink"":""https://lh3.googleusercontent.com/a-/ALV-UjVno9MEleSFz7BBtrR9O1yg-yppsDBmBMzvX9pmZG4fZwLxXJGl=s64"",""displayName"":""dnhanscom"",""emailAddress"":""dnhanscom@gmail.com"",""pendingOwner"":false},{""id"":""17738109365135300878"",""kind"":""drive#permission"",""role"":""writer"",""type"":""user"",""deleted"":false,""photoLink"":""https://lh3.googleusercontent.com/a-/ALV-UjVVCiS3xIsuBZIWSFALKUuR5zQ24JSjDulNlhZdxyBViKlH_Q=s64"",""displayName"":""tthuman"",""emailAddress"":""tthuman@yahoo.com"",""pendingOwner"":false},{""id"":""11332841195086599472"",""kind"":""drive#permission"",""role"":""writer"",""type"":""user"",""deleted"":false,""photoLink"":""https://lh3.googleusercontent.com/a/ACg8ocL8wG1cIVtZuneOxvdhPhBb2pG723JxJzP3V6Krsp7uLbNEWg=s64"",""displayName"":""Ray Bunnage"",""emailAddress"":""bunnage.ray@gmail.com"",""pendingOwner"":false},{""id"":""05760089854625908956"",""kind"":""drive#permission"",""role"":""writer"",""type"":""user"",""deleted"":false,""photoLink"":""https://lh3.googleusercontent.com/a-/ALV-UjVX8izw51lGXLIn6api53N0VG687xqWrdzYmJVVz4_F5tim2Oc=s64"",""displayName"":""dhg-drive-helper"",""emailAddress"":""dhg-drive-helper@fabled-imagery-444902-k1.iam.gserviceaccount.com"",""pendingOwner"":false}],""webViewLink"":""https://drive.google.com/drive/folders/1yCzyg3WkURJpdc7V--o7oyOaF8ueWSvb"",""capabilities"":{""canCopy"":false,""canEdit"":true,""canShare"":true,""canTrash"":false,""canDelete"":false,""canRename"":true,""canComment"":true,""canUntrash"":false,""canDownload"":true,""canReadLabels"":false,""canAddChildren"":true,""canListChildren"":true,""canModifyLabels"":false,""canModifyContent"":true,""canReadRevisions"":false,""canRemoveChildren"":true,""canAcceptOwnership"":false,""canAddMyDriveParent"":false,""canMoveItemOutOfDrive"":false,""canMoveItemWithinDrive"":true,""canRemoveMyDriveParent"":true,""canMoveItemIntoTeamDrive"":false,""canMoveChildrenWithinDrive"":true,""canModifyContentRestriction"":false,""canRemoveContentRestriction"":false,""canChangeSecurityUpdateEnabled"":false,""canChangeViewersCanCopyContent"":false,""canModifyOwnerContentRestriction"":false,""canModifyEditorContentRestriction"":false,""canChangeCopyRequiresWriterPermission"":false},""hasThumbnail"":false,""modifiedByMe"":false,""modifiedTime"":""2021-09-15T22:34:29.152Z"",""permissionIds"":[""anyoneWithLink"",""06069331640271465559"",""17738109365135300878"",""11332841195086599472"",""05760089854625908956""],""folderColorRgb"":""#8f8f8f"",""quotaBytesUsed"":""0"",""viewedByMeTime"":""2023-02-26T22:26:41.900Z"",""isAppAuthorized"":false,""writersCanShare"":true,""thumbnailVersion"":""0"",""explicitlyTrashed"":false,""lastModifyingUser"":{""me"":false,""kind"":""drive#user"",""photoLink"":""https://lh3.googleusercontent.com/a-/ALV-UjVno9MEleSFz7BBtrR9O1yg-yppsDBmBMzvX9pmZG4fZwLxXJGl=s64"",""displayName"":""dnhanscom"",""emailAddress"":""dnhanscom@gmail.com"",""permissionId"":""06069331640271465559""},""linkShareMetadata"":{""securityUpdateEnabled"":true,""securityUpdateEligible"":false},""viewersCanCopyContent"":true,""copyRequiresWriterPermission"":false}"
132313e0-6ada-4f0a-91df-dd9caba06f0d,1Mga7kAgpW__Sism4lvXu8cLWwiqUlAAT,chat.txt,text/plain,https://drive.google.com/file/d/1Mga7kAgpW__Sism4lvXu8cLWwiqUlAAT/view?usp=drivesdk,1rXRfieKy2xW4hc21IHQ3gyT-wBdIR_aE,false,"[""Dynamic Healing Discussion Group"",""2023-09-06-Ben Horn-Intermittent Fasting Benefits"",""chat.txt""]",2025-02-10 18:06:12.876118+00,2025-02-10 18:06:12.876118+00,,,,"{""id"":""1Mga7kAgpW__Sism4lvXu8cLWwiqUlAAT"",""name"":""chat.txt"",""mimeType"":""text/plain"",""webViewLink"":""https://drive.google.com/file/d/1Mga7kAgpW__Sism4lvXu8cLWwiqUlAAT/view?usp=drivesdk""}"
135ed659-c946-46fb-aeee-fa86a9c65e2b,1HXZQuoGT54YVfT69QAMXbEp60Gb19ywB,AH Modulation of the inflammatory response benefits treatment-resistant bipolar depression.pdf,application/pdf,https://drive.google.com/file/d/1HXZQuoGT54YVfT69QAMXbEp60Gb19ywB/view?usp=drivesdk,1WzKjU5gxud6PENED_mqsZ427NUKUMPOt,false,"[""Dynamic Healing Discussion Group"",""2021-08-04-Halaris-the immune system and mental health"",""AH Modulation of the inflammatory response benefits treatment-resistant bipolar depression.pdf""]",2025-02-10 18:07:05.523232+00,2025-02-10 18:07:05.523232+00,,,,"{""id"":""1HXZQuoGT54YVfT69QAMXbEp60Gb19ywB"",""name"":""AH Modulation of the inflammatory response benefits treatment-resistant bipolar depression.pdf"",""mimeType"":""application/pdf"",""webViewLink"":""https://drive.google.com/file/d/1HXZQuoGT54YVfT69QAMXbEp60Gb19ywB/view?usp=drivesdk""}"
1468dca7-7631-4004-8f36-6892a62bc865,1RhUYiyDNnuuvAvWHCzZY548ziw1V7BY0,Global developments in social prescribing_Morse_2022.pdf,application/pdf,https://drive.google.com/file/d/1RhUYiyDNnuuvAvWHCzZY548ziw1V7BY0/view?usp=drivesdk,1av-IGaqTYWE-uLHO69cBnazKnn16pu_j,false,"[""Dynamic Healing Discussion Group"",""2024-12-18-Hoverman- Social Prescribing"",""Papers/ comments"",""Global developments in social prescribing_Morse_2022.pdf""]",2025-02-10 18:05:16.957277+00,2025-02-10 18:05:16.957277+00,,,,"{""id"":""1RhUYiyDNnuuvAvWHCzZY548ziw1V7BY0"",""name"":""Global developments in social prescribing_Morse_2022.pdf"",""mimeType"":""application/pdf"",""webViewLink"":""https://drive.google.com/file/d/1RhUYiyDNnuuvAvWHCzZY548ziw1V7BY0/view?usp=drivesdk""}"
148d0de7-27f1-4e3a-9a0f-0e8bdc6cc1a1,1R9Ny9C3LIL_4QST5bInPCSFQnLPzjxB-,HubbardD.Muscletensionandchronicmusclepainsummmaryoftheory.ClinicalSurfaceEMGConferenceKeyWestFLFeb41996.pdf,application/pdf,https://drive.google.com/file/d/1R9Ny9C3LIL_4QST5bInPCSFQnLPzjxB-/view?usp=drivesdk,1XrrytN-v1bRRSYVHvZdHzq3p2PUM3u6F,false,"[""Dynamic Healing Discussion Group"",""2021-03-10-Gervitz-myofascial pain-Vagus Nerve"",""HubbardD.Muscletensionandchronicmusclepainsummmaryoftheory.ClinicalSurfaceEMGConferenceKeyWestFLFeb41996.pdf""]",2025-02-10 18:07:19.936664+00,2025-02-10 18:07:19.936664+00,,,,"{""id"":""1R9Ny9C3LIL_4QST5bInPCSFQnLPzjxB-"",""name"":""HubbardD.Muscletensionandchronicmusclepainsummmaryoftheory.ClinicalSurfaceEMGConferenceKeyWestFLFeb41996.pdf"",""mimeType"":""application/pdf"",""webViewLink"":""https://drive.google.com/file/d/1R9Ny9C3LIL_4QST5bInPCSFQnLPzjxB-/view?usp=drivesdk""}"
14ae782a-5330-41c0-9e51-fd594f6ba244,1Xp1ACJncUTFpsBXosboMiGj6H0u0VpoO,LaniusetalSelf.PTSD.2020.pdf,application/pdf,https://drive.google.com/file/d/1Xp1ACJncUTFpsBXosboMiGj6H0u0VpoO/view?usp=drivesdk,1w52eXgpqzMMK_Nn8TiBPSV-m_K0Fx_1R,false,"[""Dynamic Healing Discussion Group"",""2024-03-20-Lanius - PTSD and the broken sense of self"",""LaniusetalSelf.PTSD.2020.pdf""]",2025-02-10 18:05:54.209412+00,2025-02-10 18:05:54.209412+00,,,,"{""id"":""1Xp1ACJncUTFpsBXosboMiGj6H0u0VpoO"",""name"":""LaniusetalSelf.PTSD.2020.pdf"",""mimeType"":""application/pdf"",""webViewLink"":""https://drive.google.com/file/d/1Xp1ACJncUTFpsBXosboMiGj6H0u0VpoO/view?usp=drivesdk""}"
155fc15a-47de-423e-a10b-d4629aa640bf,1cCDtqq4G8LBVL4ZgQilet5DH-d5tbKOS,Sue Carter Announcement.5.5.21.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1cCDtqq4G8LBVL4ZgQilet5DH-d5tbKOS/edit?usp=drivesdk&ouid=104704098205919418588&rtpof=true&sd=true,1a6Uzn_GEYTiwDmbDEfjmbvV_soexaQar,false,"[""Dynamic Healing Discussion Group"",""2021-05-05-Sue Carter-sex differences chronic pain"",""Sue Carter Announcement.5.5.21.docx""]",2025-02-10 18:06:57.940353+00,2025-02-10 18:06:57.940353+00,,,,"{""id"":""1cCDtqq4G8LBVL4ZgQilet5DH-d5tbKOS"",""name"":""Sue Carter Announcement.5.5.21.docx"",""mimeType"":""application/vnd.openxmlformats-officedocument.wordprocessingml.document"",""webViewLink"":""https://docs.google.com/document/d/1cCDtqq4G8LBVL4ZgQilet5DH-d5tbKOS/edit?usp=drivesdk&ouid=104704098205919418588&rtpof=true&sd=true""}"
15b05e83-8b88-48b0-8242-f66792917823,1dJypvo3-2vgwXsT3NPHyCJ89l7iZUHAe,Nathan.Announcement.doc,application/msword,https://docs.google.com/document/d/1dJypvo3-2vgwXsT3NPHyCJ89l7iZUHAe/edit?usp=drivesdk&ouid=104704098205919418588&rtpof=true&sd=true,1pE1DtmaMJdSky2Rm73hal3D7mPlLg-jO,false,"[""Dynamic Healing Discussion Group"",""2022-11-16-Neil Nathan - Unsually Sensitive Patient"",""Nathan.Announcement.doc""]",2025-02-10 18:06:27.143792+00,2025-02-10 18:06:27.143792+00,,,,"{""id"":""1dJypvo3-2vgwXsT3NPHyCJ89l7iZUHAe"",""name"":""Nathan.Announcement.doc"",""mimeType"":""application/msword"",""webViewLink"":""https://docs.google.com/document/d/1dJypvo3-2vgwXsT3NPHyCJ89l7iZUHAe/edit?usp=drivesdk&ouid=104704098205919418588&rtpof=true&sd=true""}"
179aee76-3f19-4954-b07e-26bbf8b11a7f,1glVgBZGh1nZz9jJzNn7K7EQQCmRmbgJ6,AutonomicRehabilitation.pdf,application/pdf,https://drive.google.com/file/d/1glVgBZGh1nZz9jJzNn7K7EQQCmRmbgJ6/view?usp=drivesdk,1gCamJE0gtnflWehMHooZvGgT7rZcHsxp,false,"[""Dynamic Healing Discussion Group"",""2020-12-2-Garbo-HRV Monitoring"",""AutonomicRehabilitation.pdf""]",2025-02-10 18:07:35.817283+00,2025-02-10 18:07:35.817283+00,,,,"{""id"":""1glVgBZGh1nZz9jJzNn7K7EQQCmRmbgJ6"",""name"":""AutonomicRehabilitation.pdf"",""mimeType"":""application/pdf"",""webViewLink"":""https://drive.google.com/file/d/1glVgBZGh1nZz9jJzNn7K7EQQCmRmbgJ6/view?usp=drivesdk""}"
17d169c3-1d86-42d5-9335-5fc6072c7da7,1fO1zLO3Q1DdNlx_5JWy0x9tkOQVHlGvu,chat.txt,text/plain,https://drive.google.com/file/d/1fO1zLO3Q1DdNlx_5JWy0x9tkOQVHlGvu/view?usp=drivesdk,1dRG0MyvHWmsuNR_Nx1gbDDRwgiWBoWlr,false,"[""Dynamic Healing Discussion Group"",""2024-04-17-Naviaux-Basics of mitochondria/CDR"",""chat.txt""]",2025-02-10 18:05:51.409344+00,2025-02-10 18:05:51.409344+00,,,,"{""id"":""1fO1zLO3Q1DdNlx_5JWy0x9tkOQVHlGvu"",""name"":""chat.txt"",""mimeType"":""text/plain"",""webViewLink"":""https://drive.google.com/file/d/1fO1zLO3Q1DdNlx_5JWy0x9tkOQVHlGvu/view?usp=drivesdk""}"
18144460-1fd2-4f13-8b7b-29a70c74a005,1WzKjU5gxud6PENED_mqsZ427NUKUMPOt,2021-08-04-Halaris-the immune system and mental health,application/vnd.google-apps.folder,https://drive.google.com/drive/folders/1WzKjU5gxud6PENED_mqsZ427NUKUMPOt,,false,"[""Dynamic Healing Discussion Group"",""2021-08-04-Halaris-the immune system and mental health""]",2025-02-10 18:07:04.002467+00,2025-02-10 18:07:04.435439+00,,,,"{""id"":""1WzKjU5gxud6PENED_mqsZ427NUKUMPOt"",""kind"":""drive#file"",""name"":""2021-08-04-Halaris-the immune system and mental health"",""owners"":[{""me"":false,""kind"":""drive#user"",""photoLink"":""https://lh3.googleusercontent.com/a-/ALV-UjVno9MEleSFz7BBtrR9O1yg-yppsDBmBMzvX9pmZG4fZwLxXJGl=s64"",""displayName"":""dnhanscom"",""emailAddress"":""dnhanscom@gmail.com"",""permissionId"":""06069331640271465559""}],""shared"":true,""spaces"":[""drive""],""parents"":[""1wriOM2j2IglnMcejplqG_XcCxSIfoRMV""],""starred"":false,""trashed"":false,""version"":""44"",""iconLink"":""https://drive-thirdparty.googleusercontent.com/16/type/application/vnd.google-apps.folder+shared"",""mimeType"":""application/vnd.google-apps.folder"",""ownedByMe"":false,""viewedByMe"":true,""createdTime"":""2021-07-31T13:04:22.286Z"",""permissions"":[{""id"":""anyoneWithLink"",""kind"":""drive#permission"",""role"":""reader"",""type"":""anyone"",""allowFileDiscovery"":false},{""id"":""06069331640271465559"",""kind"":""drive#permission"",""role"":""owner"",""type"":""user"",""deleted"":false,""photoLink"":""https://lh3.googleusercontent.com/a-/ALV-UjVno9MEleSFz7BBtrR9O1yg-yppsDBmBMzvX9pmZG4fZwLxXJGl=s64"",""displayName"":""dnhanscom"",""emailAddress"":""dnhanscom@gmail.com"",""pendingOwner"":false},{""id"":""17738109365135300878"",""kind"":""drive#permission"",""role"":""writer"",""type"":""user"",""deleted"":false,""photoLink"":""https://lh3.googleusercontent.com/a-/ALV-UjVVCiS3xIsuBZIWSFALKUuR5zQ24JSjDulNlhZdxyBViKlH_Q=s64"",""displayName"":""tthuman"",""emailAddress"":""tthuman@yahoo.com"",""pendingOwner"":false},{""id"":""11332841195086599472"",""kind"":""drive#permission"",""role"":""writer"",""type"":""user"",""deleted"":false,""photoLink"":""https://lh3.googleusercontent.com/a/ACg8ocL8wG1cIVtZuneOxvdhPhBb2pG723JxJzP3V6Krsp7uLbNEWg=s64"",""displayName"":""Ray Bunnage"",""emailAddress"":""bunnage.ray@gmail.com"",""pendingOwner"":false},{""id"":""05760089854625908956"",""kind"":""drive#permission"",""role"":""writer"",""type"":""user"",""deleted"":false,""photoLink"":""https://lh3.googleusercontent.com/a-/ALV-UjVX8izw51lGXLIn6api53N0VG687xqWrdzYmJVVz4_F5tim2Oc=s64"",""displayName"":""dhg-drive-helper"",""emailAddress"":""dhg-drive-helper@fabled-imagery-444902-k1.iam.gserviceaccount.com"",""pendingOwner"":false}],""webViewLink"":""https://drive.google.com/drive/folders/1WzKjU5gxud6PENED_mqsZ427NUKUMPOt"",""capabilities"":{""canCopy"":false,""canEdit"":true,""canShare"":true,""canTrash"":false,""canDelete"":false,""canRename"":true,""canComment"":true,""canUntrash"":false,""canDownload"":true,""canReadLabels"":false,""canAddChildren"":true,""canListChildren"":true,""canModifyLabels"":false,""canModifyContent"":true,""canReadRevisions"":false,""canRemoveChildren"":true,""canAcceptOwnership"":false,""canAddMyDriveParent"":false,""canMoveItemOutOfDrive"":false,""canMoveItemWithinDrive"":true,""canRemoveMyDriveParent"":true,""canMoveItemIntoTeamDrive"":false,""canMoveChildrenWithinDrive"":true,""canModifyContentRestriction"":false,""canRemoveContentRestriction"":false,""canChangeSecurityUpdateEnabled"":false,""canChangeViewersCanCopyContent"":false,""canModifyOwnerContentRestriction"":false,""canModifyEditorContentRestriction"":false,""canChangeCopyRequiresWriterPermission"":false},""hasThumbnail"":false,""modifiedByMe"":false,""modifiedTime"":""2021-07-31T13:04:22.286Z"",""permissionIds"":[""anyoneWithLink"",""06069331640271465559"",""17738109365135300878"",""11332841195086599472"",""05760089854625908956""],""folderColorRgb"":""#8f8f8f"",""quotaBytesUsed"":""0"",""viewedByMeTime"":""2022-02-13T15:32:50.888Z"",""isAppAuthorized"":false,""writersCanShare"":true,""thumbnailVersion"":""0"",""explicitlyTrashed"":false,""lastModifyingUser"":{""me"":false,""kind"":""drive#user"",""photoLink"":""https://lh3.googleusercontent.com/a-/ALV-UjVno9MEleSFz7BBtrR9O1yg-yppsDBmBMzvX9pmZG4fZwLxXJGl=s64"",""displayName"":""dnhanscom"",""emailAddress"":""dnhanscom@gmail.com"",""permissionId"":""06069331640271465559""},""linkShareMetadata"":{""securityUpdateEnabled"":true,""securityUpdateEligible"":false},""viewersCanCopyContent"":true,""copyRequiresWriterPermission"":false}"
185941d7-c0fe-4395-abfa-494e332e539f,1ruahk-s4sVvEj3SOqvdwnlhCpN_l8Kk9,Ian Harris.MSK Surgery and Pain.5.5.22.m4a,audio/x-m4a,https://drive.google.com/file/d/1ruahk-s4sVvEj3SOqvdwnlhCpN_l8Kk9/view?usp=drivesdk,16_AK1ZXdWrwySAqD2RIRcAUxG29CFHPR,false,"[""Dynamic Healing Discussion Group"",""2022-05-04-Harris-Surgery for Pain"",""Ian Harris.MSK Surgery and Pain.5.5.22.m4a""]",2025-02-10 18:06:36.769425+00,2025-02-10 18:06:36.769425+00,,,,"{""id"":""1ruahk-s4sVvEj3SOqvdwnlhCpN_l8Kk9"",""name"":""Ian Harris.MSK Surgery and Pain.5.5.22.m4a"",""mimeType"":""audio/x-m4a"",""webViewLink"":""https://drive.google.com/file/d/1ruahk-s4sVvEj3SOqvdwnlhCpN_l8Kk9/view?usp=drivesdk""}"
188fb3f0-3d61-4fb2-b68a-dbb2ea8bac23,1X1UaeFSeoo8xIG88uH5zRhtgVdXFTlye,Wager Announcement.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1X1UaeFSeoo8xIG88uH5zRhtgVdXFTlye/edit?usp=drivesdk&ouid=104704098205919418588&rtpof=true&sd=true,1yyZ3bnBJVQ3DnKF3x5cv_Bc7XfyfPGvm,false,"[""Dynamic Healing Discussion Group"",""2023-02-23-Tor Wager-Placebo Discussion"",""Wager Announcement.docx""]",2025-02-10 18:05:55.826091+00,2025-02-10 18:05:55.826091+00,,,,"{""id"":""1X1UaeFSeoo8xIG88uH5zRhtgVdXFTlye"",""name"":""Wager Announcement.docx"",""mimeType"":""application/vnd.openxmlformats-officedocument.wordprocessingml.document"",""webViewLink"":""https://docs.google.com/document/d/1X1UaeFSeoo8xIG88uH5zRhtgVdXFTlye/edit?usp=drivesdk&ouid=104704098205919418588&rtpof=true&sd=true""}"
18afbeab-0269-4831-b2cc-9a9d4587c35e,1woDaJcqvHfIcF5x7CWR39Z-92-t7eZmR,Hoverman Announcement.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1woDaJcqvHfIcF5x7CWR39Z-92-t7eZmR/edit?usp=drivesdk&ouid=104704098205919418588&rtpof=true&sd=true,1YnT8Aho0GksAi6F8QPGfQeO1zozCuBvb,false,"[""Dynamic Healing Discussion Group"",""2024-12-18-Hoverman- Social Prescribing"",""Hoverman Announcement.docx""]",2025-02-10 18:05:20.020399+00,2025-02-10 18:05:20.020399+00,,,,"{""id"":""1woDaJcqvHfIcF5x7CWR39Z-92-t7eZmR"",""name"":""Hoverman Announcement.docx"",""mimeType"":""application/vnd.openxmlformats-officedocument.wordprocessingml.document"",""webViewLink"":""https://docs.google.com/document/d/1woDaJcqvHfIcF5x7CWR39Z-92-t7eZmR/edit?usp=drivesdk&ouid=104704098205919418588&rtpof=true&sd=true""}"
193fd21c-c1f3-4333-8912-afabc97d9743,1CVsNC5JRZcjtDcW01ioG8HgUHii-a8me,AH-Inﬂammation-Associated Co-morbidity Between Depression and Cardiovascular Disease.pdf,application/pdf,https://drive.google.com/file/d/1CVsNC5JRZcjtDcW01ioG8HgUHii-a8me/view?usp=drivesdk,1WzKjU5gxud6PENED_mqsZ427NUKUMPOt,false,"[""Dynamic Healing Discussion Group"",""2021-08-04-Halaris-the immune system and mental health"",""AH-Inﬂammation-Associated Co-morbidity Between Depression and Cardiovascular Disease.pdf""]",2025-02-10 18:07:05.73402+00,2025-02-10 18:07:05.73402+00,,,,"{""id"":""1CVsNC5JRZcjtDcW01ioG8HgUHii-a8me"",""name"":""AH-Inﬂammation-Associated Co-morbidity Between Depression and Cardiovascular Disease.pdf"",""mimeType"":""application/pdf"",""webViewLink"":""https://drive.google.com/file/d/1CVsNC5JRZcjtDcW01ioG8HgUHii-a8me/view?usp=drivesdk""}"
197392d6-b088-40c9-aa84-b84583ac308d,1-hyTBSBLZV3gW_Ji_Ht04bbX9YeD_CqY,Stephen Bezruchka announcement.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1-hyTBSBLZV3gW_Ji_Ht04bbX9YeD_CqY/edit?usp=drivesdk&ouid=104704098205919418588&rtpof=true&sd=true,1gLR7CBFgAMKqI-0MYUDNfS4-SNu29P0M,false,"[""Dynamic Healing Discussion Group"",""2023-01-18-Bezruchka-Public Health.Disease"",""Stephen Bezruchka announcement.docx""]",2025-02-10 18:06:23.850433+00,2025-02-10 18:06:23.850433+00,,,,"{""id"":""1-hyTBSBLZV3gW_Ji_Ht04bbX9YeD_CqY"",""name"":""Stephen Bezruchka announcement.docx"",""mimeType"":""application/vnd.openxmlformats-officedocument.wordprocessingml.document"",""webViewLink"":""https://docs.google.com/document/d/1-hyTBSBLZV3gW_Ji_Ht04bbX9YeD_CqY/edit?usp=drivesdk&ouid=104704098205919418588&rtpof=true&sd=true""}"
